습도,강수량,기온,풍속,한식,글로벌,패스트푸드
29,0,19.1,0.9,2,1,8
28,0,18.3,0.8,3,0,12
25,0,17.3,1.2,2,0,18
24,0,17.3,1.0,1,2,20
24,0,18.1,0.9,2,0,18
22,0,19.0,0.9,2,1,4
72,0,16.7,0.0,1,2,9
100,2,13.0,1.5,8,2,36
100,2,13.7,2.0,9,0,39
100,3,14.2,2.0,2,0,37
100,1,14.7,1.9,0,0,31
100,0,13.0,1.9,2,0,18
100,0,12.9,1.1,2,0,22
100,0,12.9,1.7,1,2,26
100,0,12.6,1.3,3,1,27
100,0,12.8,1.0,3,1,24
100,0,12.7,0.2,7,0,42
100,0,12.8,1.4,5,1,47
100,0,12.8,1.5,3,2,50
100,0,13.0,1.2,1,0,30
98,0,13.1,1.8,0,2,19
98,0,13.6,1.4,2,0,15
95,0,13.9,1.6,0,1,33
94,0,14.0,1.6,1,0,24
95,0,13.4,2.4,1,2,21
96,0,13.2,2.9,1,1,33
96,0,13.2,2.5,2,2,39
95,0,13.4,1.5,7,1,33
94,0,13.3,1.6,5,0,33
93,0,13.2,1.8,3,1,36
89,0,13.6,1.9,5,0,32
94,0,11.1,2.0,3,1,26
57,0,15.5,1.5,4,0,11
58,0,14.5,0.9,1,2,14
82,0,11.0,1.2,1,1,21
85,0,11.0,1.1,5,1,29
77,0,12.5,2.4,3,0,24
40,0,15.9,1.1,0,1,12
40,0,14.1,0.7,4,0,25
43,0,14.3,1.2,1,1,29
48,0,14.3,0.9,1,0,31
36,0,21.2,1.3,1,0,13
41,0,20.0,0.5,3,1,22
45,0,20.5,2.5,0,3,30
77,0,16.7,1.1,1,2,39
84,1,15.6,2.1,3,0,25
95,1,15.0,1.0,0,1,17
98,2,14.1,1.6,1,0,10
99,0,15.1,1.1,1,1,15
99,0,15.3,2.3,1,0,16
100,0,15.5,0.5,4,2,42
100,0,15.4,1.1,1,2,36
100,0,15.1,1.1,3,0,38
100,0,15.7,0.6,1,1,9
92,0,16.3,0.9,2,0,12
96,0,15.5,0.7,2,0,13
95,0,15.7,0.9,1,0,22
95,0,15.8,0.6,2,2,22
96,0,15.2,1.3,2,0,25
97,0,15.2,1.2,6,2,25
98,0,14.7,0.8,4,0,29
99,0,14.8,0.4,2,1,26
94,0,16.0,1.2,3,0,36
90,0,18.8,0.6,2,1,26
91,0,18.6,0.5,1,1,17
92,0,18.7,0.7,3,0,26
92,0,18.6,0.3,3,1,31
93,0,18.2,0.8,6,1,38
90,0,19.1,0.8,4,1,39
91,0,19.3,1.0,2,0,43
67,0,10.6,1.6,1,1,19
68,0,10.7,1.4,4,2,24
66,0,15.2,1.0,0,1,7
72,0,13.1,0.8,2,2,8
76,0,12.7,1.1,2,1,7
76,0,12.6,1.3,4,0,19
74,0,12.1,1.1,4,1,18
73,0,12.5,0.9,4,1,20
61,0,16.1,1.2,1,2,12
60,0,19.0,0.8,1,2,8
77,0,15.2,0.4,1,1,11
82,0,15.2,0.5,5,0,25
76,0,16.1,0.4,2,0,24
77,0,16.9,0.5,1,0,27
73,0,20.0,0.3,2,1,6
76,0,19.0,0.6,2,0,8
80,0,17.7,0.4,2,1,7
81,0,17.6,0.3,1,1,12
82,0,17.3,0.2,5,2,33
78,0,18.4,1.1,3,0,35
71,0,19.9,1.1,1,0,14
85,0,18.8,2.7,1,1,29
85,0,18.7,2.0,8,2,33
81,0,19.2,2.9,5,1,40
98,8,17.0,2.5,5,0,35
93,0,14.5,1.0,1,1,17
93,0,14.2,1.7,1,2,17
93,0,14.0,1.7,0,1,17
94,0,13.7,1.2,2,1,25
96,0,13.7,0.6,1,0,26
96,0,13.9,0.8,3,1,25
96,0,13.8,0.7,3,2,38
96,0,13.8,1.1,4,0,42
95,0,14.1,0.9,1,0,25
94,0,14.4,0.9,0,3,30
94,0,13.3,0.2,1,0,6
95,0,13.5,0.8,3,2,22
94,0,12.7,0.5,3,0,14
94,0,12.7,0.6,3,0,18
94,0,13.1,0.8,2,1,24
88,0,14.6,1.1,2,0,7
88,0,14.6,0.8,1,1,7
87,0,14.6,1.3,3,1,14
85,0,14.6,1.1,3,0,21
87,0,14.7,1.5,4,0,22
78,0,16.0,0.7,3,1,14
94,0,14.6,0.9,2,0,16
92,0,14.9,0.6,0,1,28
87,0,16.3,1.6,0,0,22
85,0,17.0,2.4,2,0,8
66,0,21.1,1.2,2,0,9
84,0,18.0,0.8,6,0,36
78,0,19.8,1.1,1,0,33
59,0,21.6,1.7,2,0,12
59,0,20.6,1.6,1,1,14
59,0,19.9,0.9,2,1,20
60,0,19.7,0.9,3,0,16
65,0,19.3,1.0,2,0,17
63,0,19.3,0.8,5,0,26
68,0,18.6,0.7,8,0,40
68,0,18.8,0.3,3,0,29
68,0,21.8,0.5,1,0,17
71,0,19.9,2.3,2,0,9
86,0,18.4,1.4,0,2,15
97,0,17.2,1.1,3,0,32
98,0,17.7,1.7,4,0,19
94,0,17.3,2.4,3,0,19
96,0,16.8,2.0,1,2,41
95,0,17.0,1.7,3,0,39
95,0,17.2,2.1,2,0,50
92,0,17.0,1.2,4,0,41
75,0,15.7,0.9,2,0,28
95,0,18.1,1.3,2,1,8
96,0,18.0,1.3,4,0,14
97,0,17.8,0.5,3,1,21
97,0,17.8,0.5,3,1,20
97,0,20.3,1.9,4,1,15
96,0,20.1,1.8,3,1,18
95,0,20.2,2.3,3,0,16
96,0,18.3,0.9,4,0,19
96,0,18.6,0.9,4,1,23
94,0,18.9,0.5,6,0,20
82,0,20.0,0.9,1,1,17
86,0,19.3,0.2,6,0,36
85,0,19.9,0.2,4,1,32
69,0,24.9,1.8,1,0,6
73,0,23.4,2.0,3,1,14
80,0,20.4,2.3,1,0,22
83,0,19.3,0.8,6,0,29
87,0,18.9,1.4,5,2,33
85,0,18.8,1.2,5,1,30
86,0,18.8,1.4,3,2,33
87,0,19.0,1.5,2,0,27
82,0,21.7,1.2,1,0,13
91,0,19.5,1.3,3,0,15
94,0,19.4,0.5,4,0,25
94,0,19.7,0.7,2,0,28
93,0,20.1,0.4,8,0,31
92,0,20.4,0.6,4,0,35
90,0,20.8,0.8,3,1,25
87,0,21.5,0.4,3,0,31
71,0,22.3,0.5,1,1,11
73,0,22.0,1.0,4,0,22
73,0,22.0,0.9,2,1,18
46,0,25.9,0.1,3,0,5
64,0,22.6,0.1,2,1,15
59,0,24.2,0.1,3,0,25
98,3,22.0,0.2,4,0,14
98,1,22.0,0.9,2,0,9
96,0,22.4,1.8,2,0,13
96,0,22.4,0.9,6,0,21
97,0,22.2,0.6,7,1,21
94,0,22.6,0.6,7,1,35
94,0,22.6,0.6,2,1,30
86,0,23.7,1.5,2,0,16
80,0,23.6,1.3,1,1,20
82,0,23.5,0.9,1,0,11
88,0,21.9,1.1,3,2,20
91,0,21.1,0.9,2,1,31
77,0,22.4,0.2,2,0,22
82,0,22.6,0.3,1,0,10
77,0,21.8,0.2,6,0,28
76,0,22.1,0.8,6,0,36
80,0,21.8,0.0,3,0,30
76,0,23.1,0.4,2,0,44
67,0,25.4,1.0,3,0,23
62,0,26.1,0.6,3,0,20
66,0,25.6,2.5,2,0,26
79,0,23.7,1.1,2,0,27
99,0,21.6,0.7,4,0,30
100,0,21.9,1.1,2,1,28
97,0,22.6,1.1,5,1,35
92,0,22.7,1.0,4,1,48
91,0,23.2,1.3,3,1,31
84,0,20.8,2.1,4,1,26
87,0,19.9,2.4,10,1,25
90,0,19.4,1.4,4,0,28
90,0,19.0,1.4,1,1,39
87,0,19.5,1.6,4,1,27
91,0,18.7,2.4,8,1,29
91,0,18.4,2.0,4,1,35
92,0,18.3,1.2,11,0,38
90,0,19.0,1.2,2,0,39
84,0,19.9,1.2,4,0,32
74,0,21.2,1.5,1,2,16
84,0,20.1,1.9,1,0,12
81,0,21.0,0.4,1,0,22
65,0,23.8,1.4,1,1,14
79,0,20.4,0.4,2,1,12
81,0,19.7,0.9,1,1,25
80,0,21.1,0.6,1,1,20
67,0,21.7,1.5,3,0,13
84,0,20.5,1.2,4,1,13
84,0,20.6,0.7,2,0,19
83,0,20.8,0.8,2,0,17
70,0,22.7,1.0,3,0,15
70,0,22.5,1.2,4,1,21
73,0,22.9,1.3,3,0,14
77,0,21.8,1.0,1,1,14
83,0,20.9,0.9,7,0,29
84,0,20.7,1.1,6,0,43
86,0,20.8,1.0,5,0,43
79,0,22.2,0.6,4,0,31
62,0,24.4,1.1,1,1,21
70,0,23.1,1.8,3,0,24
72,0,22.4,1.4,1,2,30
73,0,21.8,0.8,2,0,27
78,0,21.3,0.3,2,0,22
78,0,21.4,0.1,5,0,34
78,0,21.4,1.3,3,0,37
79,0,21.1,0.5,7,1,38
87,0,20.6,0.8,6,1,42
92,0,20.4,0.4,6,0,46
84,0,21.7,0.6,5,0,38
55,0,26.7,0.7,2,0,25
66,0,24.8,0.3,1,0,32
70,0,24.3,0.1,3,0,44
69,0,24.0,0.8,6,1,33
69,0,24.4,0.9,6,1,41
74,0,23.4,0.5,5,3,48
80,0,23.1,0.2,9,0,51
82,0,22.7,0.2,6,0,40
80,0,23.3,0.1,1,2,36
74,0,25.1,0.5,4,1,43
63,0,23.7,1.2,0,2,20
61,0,26.7,0.3,2,0,12
71,0,25.0,0.4,2,2,17
100,0,21.1,1.1,1,0,16
100,1,21.5,0.3,1,0,10
100,1,21.3,0.1,6,0,18
100,0,21.0,1.3,2,1,32
100,0,20.8,0.4,0,0,35
95,0,20.6,2.0,2,1,14
100,0,19.0,1.6,2,0,16
100,0,19.2,2.1,2,0,22
98,0,19.4,1.6,4,0,24
99,0,19.3,1.3,2,0,15
85,0,21.5,1.8,1,0,14
85,0,21.2,0.8,2,0,14
86,0,20.6,0.5,4,0,19
82,0,21.0,0.0,10,0,26
85,0,20.8,0.1,5,1,29
83,0,21.4,0.5,1,0,43
89,0,21.3,0.1,1,0,27
83,0,22.2,0.1,0,0,17
77,0,23.7,0.4,2,0,13
77,0,24.0,1.3,4,0,20
79,0,23.7,1.1,3,1,19
88,0,22.4,0.8,4,2,16
87,0,22.6,1.4,2,0,22
88,0,22.6,1.4,7,0,24
88,0,22.6,0.8,5,1,28
89,0,22.5,0.2,2,1,41
87,0,23.2,1.5,4,0,31
86,0,23.7,1.3,5,0,17
78,0,23.9,1.5,10,1,27
77,0,23.2,1.2,2,2,26
81,0,22.8,1.1,4,1,28
83,0,22.5,1.2,3,0,31
89,0,21.2,1.2,2,2,36
95,0,19.8,0.5,6,0,30
90,0,20.5,0.3,3,0,35
88,0,21.5,0.0,4,1,36
87,0,22.6,0.7,8,0,36
98,3,21.0,2.0,2,0,7
98,4,19.8,2.4,1,1,9
100,14,19.1,3.6,1,0,14
100,11,18.7,3.3,0,0,10
99,2,18.5,2.8,1,1,8
100,13,18.5,1.8,3,0,26
100,10,18.3,2.3,1,0,23
100,2,18.4,0.8,1,1,23
100,2,18.7,1.6,4,1,29
100,1,19.2,1.5,1,0,10
93,0,18.5,1.0,2,2,11
91,0,19.0,0.9,2,0,10
90,0,19.1,1.6,1,0,9
89,0,18.6,2.0,4,0,13
92,0,18.4,0.2,6,0,12
89,0,19.1,1.0,3,0,29
89,0,19.2,0.8,3,0,18
90,0,19.6,0.6,3,0,17
88,0,20.0,0.5,5,0,20
72,0,-3.2,1.3,13,0,39
75,0,-1.9,1.4,10,1,18
71,0,0.9,0.9,5,1,19
72,0,1.1,0.9,33,4,44
75,0,1.1,1.0,36,9,56
76,0,1.2,1.0,58,11,92
77,0,0.9,1.7,56,10,90
73,0,0.8,0.8,48,14,99
71,0,0.7,1.3,72,12,124
72,0,0.8,1.6,94,23,180
72,0,0.8,0.9,134,28,190
72,0,0.9,0.9,99,22,157
73,0,1.0,1.1,74,24,144
71,0,1.1,0.8,39,22,108
70,0,1.3,0.9,20,14,84
69,0,1.7,0.4,16,0,48
65,0,2.4,0.7,10,1,14
75,0,3.1,1.5,6,1,13
78,0,3.0,1.4,26,6,28
82,0,2.5,0.8,28,10,57
85,0,2.3,0.9,41,7,40
82,0,1.3,1.4,28,9,43
76,0,1.3,2.0,18,10,43
77,0,0.7,1.5,21,9,59
82,0,0.7,0.9,47,12,86
85,0,-0.1,0.5,75,22,130
86,0,0.1,0.7,94,18,127
87,0,-0.4,0.6,41,13,108
89,0,-0.4,0.5,36,11,87
90,0,-0.6,0.5,26,5,57
90,0,0.0,0.7,13,7,57
77,0,0.9,1.9,9,0,15
61,0,2.4,1.1,4,0,5
60,0,2.0,1.3,6,2,24
66,0,1.6,1.4,32,10,55
73,0,0.6,1.1,31,17,45
77,0,0.2,1.0,25,8,43
80,0,-0.1,1.3,21,7,59
82,0,-0.3,0.9,20,6,44
84,0,-0.7,1.9,57,9,74
85,0,-0.8,0.1,96,32,125
86,0,-0.3,0.9,97,33,160
86,0,0.0,0.2,69,19,144
83,0,0.3,0.6,49,21,123
83,0,0.8,0.9,26,15,108
82,0,1.7,0.3,26,8,71
74,0,2.5,0.9,7,2,9
49,0,4.1,1.4,8,3,25
49,0,3.5,1.5,38,21,58
51,0,2.8,2.1,58,21,72
53,0,2.3,0.9,50,20,84
58,0,1.8,0.1,40,16,90
62,0,1.2,0.3,43,13,89
64,0,0.6,0.9,45,13,79
67,0,0.5,0.0,88,27,135
68,0,-0.2,1.2,118,40,180
71,0,-0.5,0.9,84,26,182
74,0,-1.0,0.3,59,18,133
77,0,-1.0,0.0,54,15,115
79,0,-1.3,0.0,28,14,95
69,0,1.3,0.6,24,7,61
35,0,5.1,0.9,3,2,2
50,0,4.4,0.0,5,1,30
55,0,3.6,0.0,50,14,69
58,0,2.9,0.0,65,23,68
60,0,3.1,0.3,65,21,96
62,0,2.8,0.0,66,17,87
63,0,2.7,0.2,52,15,83
59,0,2.7,0.0,45,14,89
54,0,2.6,0.0,123,42,150
51,0,2.9,0.7,142,46,189
51,0,2.9,0.8,95,25,141
50,0,3.2,1.1,55,17,126
51,0,3.5,0.3,50,17,99
51,0,4.4,1.6,19,13,86
51,0,4.7,0.1,22,5,43
57,0,4.4,0.4,16,4,24
95,0,3.8,2.5,12,6,38
95,0,4.0,2.4,50,24,76
95,0,4.2,2.6,70,20,88
95,0,4.4,2.8,56,24,88
95,0,4.5,3.5,48,22,78
95,0,4.7,2.8,38,18,82
95,0,5.2,3.5,68,16,100
95,2,5.2,3.0,98,26,152
95,2,5.4,1.8,150,42,206
95,3,5.5,2.3,144,36,266
95,2,5.6,1.9,114,40,208
95,2,5.6,2.4,70,14,162
95,3,5.9,2.1,48,24,180
95,1,6.0,2.0,40,8,74
95,0,6.3,2.8,11,2,19
95,4,7.7,3.1,7,4,17
95,5,7.9,4.0,38,11,48
95,0,8.4,2.9,31,21,77
95,1,8.7,1.5,29,18,57
95,2,11.4,3.6,19,9,63
95,0,7.5,3.4,11,11,71
95,0,5.3,3.5,28,9,65
95,2,4.2,2.2,43,15,90
95,0,3.7,2.0,105,14,141
95,0,2.9,2.2,99,31,161
95,0,2.9,1.5,57,13,125
95,0,2.8,2.4,30,15,101
95,0,3.2,1.6,14,9,86
95,0,3.8,1.5,16,0,56
95,0,3.8,1.2,7,3,14
95,0,3.8,1.5,7,1,7
87,0,1.5,2.4,5,0,15
81,0,0.7,2.1,37,10,37
79,0,0.5,1.8,34,21,57
77,0,0.2,2.4,28,21,53
74,0,0.4,1.5,17,11,33
73,0,0.4,1.5,17,4,33
74,0,0.4,0.3,29,4,38
75,0,0.3,1.5,40,15,88
76,0,0.2,1.4,96,18,114
81,0,-0.2,1.4,92,24,149
83,0,-0.4,2.3,59,12,118
83,0,-0.5,1.8,41,9,88
84,0,-1.1,1.7,18,5,82
82,0,-1.1,2.0,8,1,53
76,0,-0.6,1.6,2,3,20
71,0,0.1,2.1,3,2,17
74,0,0.0,1.1,36,10,43
78,0,-0.3,0.2,72,10,43
81,0,-0.7,0.8,24,9,42
83,0,-0.8,0.1,25,6,59
86,0,-1.2,0.1,24,6,38
88,0,-1.4,0.1,24,5,51
89,0,-1.5,0.0,37,12,71
89,0,-1.2,0.8,99,23,136
90,0,-1.6,0.1,88,26,158
90,0,-1.8,0.7,54,14,123
90,0,-1.6,0.0,25,9,98
90,0,-1.5,0.8,23,15,78
88,0,-1.1,0.4,15,7,42
71,0,0.7,0.9,4,1,3
60,0,3.1,0.2,2,2,2
70,0,2.2,1.0,7,1,25
73,0,1.8,2.0,31,16,53
77,0,1.6,0.0,40,7,60
83,0,0.8,0.0,40,6,47
86,0,0.8,0.0,20,9,35
88,0,0.3,0.0,17,8,47
88,0,0.0,0.0,24,8,44
90,0,-0.2,0.0,52,16,99
91,0,-0.5,0.0,120,31,163
92,0,-0.4,0.0,119,33,191
93,0,-0.5,0.0,81,28,145
93,0,-0.6,0.0,69,16,110
94,0,-0.7,0.0,26,15,97
95,0,0.1,0.1,19,5,71
86,0,1.7,0.2,11,4,20
70,0,1.6,2.2,5,1,12
67,0,1.1,2.5,10,0,35
64,0,0.7,1.2,59,15,66
67,0,0.1,0.8,72,20,81
67,0,-0.1,1.0,59,19,73
68,0,-0.1,1.3,50,12,77
70,0,-0.4,1.1,42,14,83
72,0,-0.4,1.4,44,6,89
74,0,-0.7,0.6,104,28,128
78,0,-1.1,1.7,147,37,190
77,0,-1.4,1.7,116,30,154
79,0,-1.5,0.6,89,23,130
80,0,-1.7,0.2,57,15,123
76,0,-1.8,1.0,37,12,103
72,0,-1.2,0.4,17,6,71
61,0,-0.3,0.8,10,5,21
46,0,1.1,1.5,3,2,7
59,0,0.6,0.7,6,4,30
60,0,0.3,0.0,47,16,66
68,0,0.0,1.7,62,17,84
70,0,-0.6,1.4,62,20,98
69,0,-1.0,1.6,57,25,73
69,0,-1.5,0.6,43,16,95
71,0,-1.7,1.1,71,12,106
74,0,-1.8,0.9,103,33,172
79,0,-2.0,0.0,146,43,185
81,0,-1.9,0.8,104,31,174
80,0,-1.8,0.5,56,18,107
70,0,-1.8,1.4,45,20,99
69,0,-2.2,1.5,20,9,71
68,0,-2.3,2.7,14,2,44
55,0,-1.4,1.3,4,1,9
48,0,-1.4,2.1,4,1,8
46,0,-0.8,1.2,4,0,19
50,0,-1.0,1.0,32,12,85
51,0,-1.1,0.7,39,7,69
53,0,-1.5,0.6,30,12,54
55,0,-1.7,0.4,15,3,52
58,0,-2.0,0.5,19,4,32
60,0,-1.6,0.9,22,8,42
63,0,-2.2,0.3,43,11,75
66,0,-2.9,1.1,64,10,118
67,0,-2.6,0.5,71,26,157
66,0,-2.6,0.7,44,14,90
65,0,-2.6,1.2,44,7,90
67,0,-2.6,1.6,18,7,57
68,0,-2.1,1.6,16,5,35
62,0,0.0,0.9,5,1,9
55,0,1.0,0.6,3,0,8
44,0,-0.1,1.2,5,0,27
49,0,-0.5,2.3,26,7,56
52,0,-0.7,0.1,47,17,55
54,0,-0.9,0.3,30,14,51
57,0,-1.6,1.1,28,6,39
59,0,-2.0,0.1,23,2,52
61,0,-2.4,0.0,34,5,53
64,0,-3.1,0.0,36,13,82
64,0,-3.1,0.0,75,15,126
65,0,-3.3,0.1,80,18,125
66,0,-3.7,0.0,67,17,95
70,0,-4.2,0.0,39,9,98
73,0,-4.3,0.0,23,9,50
64,0,-2.5,0.0,19,3,25
47,0,-1.3,0.4,6,4,15
52,0,0.0,0.4,3,3,19
58,0,-0.1,0.1,30,6,59
63,0,0.0,1.6,36,12,68
62,0,-0.6,2.0,23,5,65
55,0,-0.8,1.0,22,9,47
59,0,-1.3,0.0,14,5,39
63,0,-1.9,0.0,15,3,49
63,0,-2.2,0.0,49,7,78
65,0,-2.2,0.0,83,30,124
66,0,-2.9,0.0,101,29,188
68,0,-2.8,0.0,42,20,114
69,0,-2.6,0.0,30,21,121
71,0,-2.9,0.0,18,7,86
66,0,-1.8,0.2,6,4,66
54,0,-0.9,1.0,6,1,18
45,0,-0.2,1.7,3,1,4
55,0,0.7,0.6,35,5,68
56,0,0.4,0.2,40,18,85
57,0,-0.1,0.0,24,6,59
60,0,-0.5,0.0,37,8,48
62,0,-0.9,0.1,21,3,60
64,0,-1.0,0.0,26,4,52
66,0,-0.9,0.0,39,20,88
68,0,-1.2,0.0,88,21,143
71,0,-1.3,0.0,93,25,158
73,0,-1.7,0.1,58,17,142
73,0,-2.0,0.0,38,17,99
70,0,-2.0,0.0,29,5,80
63,0,-0.9,0.0,20,4,36
55,0,1.7,0.9,7,1,16
60,0,1.8,0.6,42,10,60
61,0,1.8,0.1,46,6,69
63,0,1.1,0.0,38,14,65
68,0,0.4,0.0,17,5,44
70,0,0.2,0.0,22,9,48
71,0,0.0,0.0,32,3,70
70,0,0.0,0.0,49,16,86
71,0,-0.3,0.1,99,18,163
71,0,-0.7,0.0,120,34,187
70,0,-1.0,0.0,86,20,152
73,0,-1.5,0.0,56,23,133
75,0,-1.7,0.0,29,13,81
68,0,-0.9,0.0,19,2,56
53,0,1.7,0.5,4,1,3
58,0,1.5,0.0,50,19,69
62,0,0.9,0.1,51,17,91
65,0,0.7,0.0,50,28,85
69,0,0.5,0.0,31,12,70
71,0,0.8,0.0,41,14,71
74,0,1.0,0.0,34,6,82
75,0,1.2,0.7,90,28,131
74,0,1.4,0.0,106,33,175
76,0,1.2,0.0,101,25,168
79,0,0.8,0.0,75,26,147
79,0,1.2,0.0,47,15,117
78,0,1.7,1.3,34,13,110
82,0,1.8,0.1,23,4,75
87,0,2.4,2.6,7,2,36
81,0,4.4,1.7,5,4,8
69,0,2.5,0.6,8,5,22
68,0,2.9,0.0,47,16,52
70,0,2.9,1.8,64,25,92
70,0,2.4,0.5,57,24,85
70,0,1.9,0.7,47,20,106
74,0,1.9,0.0,62,13,95
78,0,1.9,0.4,53,19,90
79,0,1.7,0.0,106,35,144
78,0,1.6,0.0,168,42,175
79,0,1.6,0.0,90,24,135
80,0,1.7,0.1,62,20,139
81,0,1.4,0.0,55,8,101
75,0,1.3,1.7,25,10,70
67,0,1.5,1.5,16,4,34
40,0,3.1,1.3,1,2,15
42,0,0.1,3.0,4,2,17
45,0,-0.6,2.9,32,6,36
49,0,-0.8,2.3,35,14,45
51,0,-0.9,2.1,27,3,41
55,0,-1.1,1.4,19,5,42
54,0,-1.5,1.2,19,9,42
57,0,-1.3,1.0,17,3,40
60,0,-1.4,1.4,33,16,69
60,0,-1.8,1.3,85,15,88
65,0,-1.8,1.2,71,21,122
66,0,-1.6,0.3,56,13,84
64,0,-2.3,0.1,45,9,67
68,0,-2.8,0.0,17,9,63
57,0,-1.1,1.4,21,1,26
38,0,1.1,0.7,2,0,3
52,0,2.3,1.4,45,16,52
56,0,2.0,0.5,44,13,50
59,0,2.0,0.6,35,9,43
58,0,1.9,0.3,25,4,30
59,0,1.8,0.2,28,3,42
59,0,1.9,0.9,18,2,25
59,0,2.0,0.8,47,13,76
59,0,2.2,1.0,70,23,118
60,0,2.1,0.8,93,32,133
59,0,2.0,1.1,65,18,115
53,0,2.1,0.8,42,18,79
46,0,2.3,0.0,22,13,68
53,0,2.7,0.6,17,6,48
53,0,5.0,1.8,5,2,23
57,0,4.8,1.3,33,10,40
55,0,4.9,0.3,37,5,34
56,0,4.9,1.5,25,13,37
56,0,4.5,0.0,23,5,32
57,0,4.6,0.9,14,4,46
56,0,4.4,0.9,19,10,41
57,0,4.4,0.8,34,18,72
61,0,4.2,0.5,78,27,97
62,0,3.7,1.3,85,29,138
67,0,2.9,0.7,51,16,110
73,0,2.5,0.0,23,13,107
79,0,2.7,0.0,16,7,82
70,0,3.1,0.5,11,5,42
50,0,6.2,1.6,5,2,13
59,0,7.0,1.2,4,0,15
63,0,6.0,2.0,31,9,61
67,0,5.2,1.8,42,17,58
71,0,4.6,1.6,33,13,60
75,0,4.2,1.1,21,12,43
80,0,3.6,0.5,27,7,40
83,0,3.3,0.7,40,6,50
86,0,2.9,0.4,57,15,67
88,0,2.4,0.1,113,29,173
89,0,2.2,1.1,136,28,169
88,0,1.8,1.6,58,28,126
89,0,1.7,0.8,54,15,117
90,0,1.2,1.8,35,10,98
89,0,1.8,1.4,18,9,75
78,0,3.3,1.2,12,3,19
68,0,5.2,1.0,3,1,11
60,0,5.0,0.9,4,2,22
63,0,4.8,0.4,30,11,50
62,0,4.6,0.3,35,17,58
63,0,3.5,1.1,32,11,57
68,0,3.6,0.8,25,14,55
71,0,3.2,0.0,29,8,35
74,0,2.8,0.0,30,11,57
78,0,3.3,0.0,54,13,60
78,0,3.3,0.8,60,20,94
77,0,2.9,0.7,52,22,103
76,0,3.0,0.7,45,10,79
76,0,3.1,1.0,26,21,83
76,0,3.1,0.7,23,3,73
72,0,4.4,1.4,12,3,51
60,0,7.1,1.0,6,2,25
52,0,8.5,0.5,4,1,10
78,0,6.0,0.9,12,4,27
80,0,5.6,0.9,7,5,31
81,0,5.2,0.0,17,3,32
78,0,4.8,0.2,16,4,52
80,0,4.3,0.5,14,5,54
83,0,4.0,0.5,32,7,34
82,0,3.4,0.0,32,12,83
83,0,3.2,0.8,55,23,119
84,0,2.8,0.9,52,20,109
85,0,2.2,1.0,46,16,109
87,0,2.3,0.8,29,13,72
88,0,2.3,0.1,24,5,86
87,0,2.8,1.5,16,1,36
77,0,5.0,1.6,6,3,14
61,0,6.4,2.4,4,0,6
51,0,8.5,2.6,13,11,52
53,0,8.0,3.7,26,10,54
55,0,7.5,3.1,40,10,56
53,0,7.3,1.7,35,18,44
53,0,7.0,2.1,22,14,71
51,0,6.8,2.7,34,10,71
50,0,6.5,3.3,48,23,94
52,0,6.4,3.2,86,31,141
52,0,6.5,2.8,66,27,127
51,0,6.4,2.4,39,16,104
50,0,6.4,3.2,35,12,88
51,0,6.5,2.8,23,9,105
52,0,6.6,2.8,16,4,54
51,0,6.9,3.0,8,3,27
45,0,7.1,3.3,2,0,12
75,0,5.4,1.3,3,1,20
82,0,5.7,1.4,43,12,39
78,0,5.6,2.1,35,20,59
82,0,5.6,1.5,47,27,75
86,0,5.3,1.2,36,21,80
77,0,5.6,2.4,34,16,76
80,0,5.5,1.8,68,16,119
82,0,5.7,1.9,88,23,157
80,0,5.9,1.6,108,32,173
77,0,6.0,1.8,79,18,172
70,0,6.3,1.3,62,14,144
69,0,6.8,1.6,33,5,113
67,0,6.9,1.3,21,2,93
66,0,7.5,1.9,15,2,56
58,0,8.4,1.6,6,1,28
50,0,8.0,2.7,31,12,44
50,0,7.3,3.4,39,15,52
51,0,6.8,1.8,28,9,49
54,0,6.6,2.2,22,19,47
54,0,6.4,2.5,34,6,55
58,0,6.0,1.2,29,1,53
65,0,5.4,0.4,44,20,70
69,0,5.2,1.1,85,19,107
71,0,5.2,0.8,79,26,125
73,0,5.2,1.6,56,12,85
75,0,5.0,0.6,35,7,76
77,0,5.2,0.0,33,1,70
72,0,6.0,0.9,15,5,37
61,0,7.0,2.0,6,1,12
52,0,8.5,1.4,3,5,5
61,0,7.6,1.5,31,13,41
65,0,7.3,1.8,32,15,58
66,0,6.7,1.0,25,11,48
52,0,6.6,1.2,15,11,43
52,0,6.3,1.4,14,8,46
54,0,6.0,1.9,21,6,52
54,0,5.8,1.4,39,16,55
65,0,5.3,1.2,86,19,103
73,0,4.9,1.5,69,22,128
75,0,4.7,1.8,50,21,87
76,0,4.4,0.6,22,12,88
79,0,4.2,0.8,23,8,61
68,0,5.2,1.3,4,3,38
48,0,6.9,1.3,3,1,21
64,0,5.9,0.6,39,12,32
69,0,5.6,0.0,43,15,73
74,0,5.0,0.5,28,15,35
75,0,4.8,1.1,29,6,48
77,0,4.8,1.5,25,8,52
79,0,4.8,0.0,26,5,45
80,0,4.6,0.1,45,14,57
81,0,4.5,0.2,67,23,116
83,0,4.3,0.7,92,21,155
85,0,4.3,0.0,60,14,119
86,0,4.2,0.2,35,12,87
87,0,4.3,0.3,21,7,70
85,0,4.9,1.2,20,2,52
77,0,5.6,1.9,3,2,22
